DATE,ROSS,MARY,SUSAN,JESSICA,OLIVIA,JOHN,DAVID,MICHAEL,ETHAN,TOTAL,ROSS_PCT,MARY_PCT,SUSAN_PCT,JESSICA_PCT,OLIVIA_PCT,JOHN_PCT,DAVID_PCT,MICHAEL_PCT,ETHAN_PCT,TOTAL_PCT
1990,28.0,43.0,13.0,535.0,47.0,150.0,346.0,579.0,26.0,37082,0.07550833288387897,0.11595922550024271,0.035057440267515234,1.4427485033169731,0.1267461301979397,0.4045089261636373,0.9330672563507901,1.5614044549916402,0.07011488053503047,
1991,21.0,45.0,11.0,506.0,66.0,141.0,309.0,552.0,39.0,36728,0.0571770856022653,0.1225223262905685,0.02994990198213897,1.3776954911783925,0.1796994118928338,0.3839032890437813,0.8413199738619037,1.5029405358309738,0.1061860161184927,
1992,26.0,42.0,12.0,464.0,70.0,138.0,253.0,499.0,31.0,36840,0.07057546145494029,0.11400651465798045,0.03257328990228013,1.259500542888165,0.19001085776330076,0.3745928338762215,0.6867535287730727,1.3545059717698154,0.08414766558089033,
1993,26.0,47.0,10.0,442.0,76.0,134.0,237.0,425.0,34.0,36474,0.07128365410977683,0.12885891319844273,0.027416790042221858,1.211822119866206,0.2083676043208861,0.3673849865657729,0.649777924000658,1.165213576794429,0.09321708614355431,
1994,15.0,30.0,10.0,437.0,81.0,138.0,225.0,384.0,37.0,36740,0.04082743603701687,0.08165487207403374,0.027218290691344585,1.1894393032117583,0.22046815459989114,0.37561241154055525,0.6124115405552532,1.045182362547632,0.10070767555797495,
1995,21.0,35.0,9.0,388.0,98.0,116.0,218.0,342.0,61.0,36143,0.05810253714412196,0.09683756190686993,0.02490108734748084,1.0735135434247296,0.2711451733392358,0.3209473480341975,0.603159671305647,0.946241319204272,0.16877403646625905,
1996,23.0,30.0,9.0,310.0,99.0,121.0,172.0,294.0,52.0,35172,0.06539292619128853,0.08529512111907199,0.0255885363357216,0.8813829182304106,0.28147389969293757,0.344023655180257,0.4890253610826794,0.8358921869669056,0.14784487660639145,
1997,12.0,35.0,8.0,285.0,105.0,109.0,178.0,299.0,107.0,33635,0.035677122045488334,0.10405827263267431,0.023784748030325556,0.8473316485803479,0.31217481789802287,0.32406719191318567,0.5292106436747436,0.8889549576334175,0.3181210049056043,
1998,14.0,32.0,7.0,249.0,119.0,106.0,162.0,258.0,149.0,32329,0.043304772804602674,0.09898233783909183,0.021652386402301337,0.7702063163104333,0.3680905688391228,0.32787899409199167,0.5010980853104025,0.7980450988276779,0.46088651056327135,
1999,19.0,35.0,6.0,220.0,135.0,87.0,133.0,231.0,167.0,31290,0.06072227548737616,0.11185682326621924,0.019175455417066153,0.7031000319590924,0.4314477468839885,0.2780441035474593,0.42505592841163314,0.738255033557047,0.5337168424416746,
2000,12.0,28.0,7.0,230.0,145.0,93.0,139.0,218.0,239.0,30002,0.039997333511099256,0.09332711152589827,0.02333177788147457,0.7666155589627358,0.483301113259116,0.30997933471101924,0.4633024465035664,0.7266182254516366,0.7966135590960602,
2001,5.0,27.0,5.0,187.0,181.0,105.0,117.0,210.0,291.0,29806,0.01677514594376971,0.09058578809635644,0.01677514594376971,0.6273904582969871,0.6072602831644635,0.35227806481916396,0.3925384150842113,0.7045561296383279,0.9763134939273973,
2002,7.0,27.0,6.0,183.0,163.0,75.0,105.0,167.0,420.0,29336,0.02386146713935097,0.09203708753749659,0.02045268611944369,0.6238069266430325,0.5556313062448869,0.2556585764930461,0.3579220070902645,0.569266430324516,1.431688028361058,
2003,0.0,30.0,5.0,148.0,213.0,65.0,106.0,164.0,336.0,29278,0.0,0.10246601543821299,0.017077669239702165,0.5054990094951841,0.7275087096113122,0.22200970011612814,0.36204658788168587,0.560147551062231,1.1476193729079855,
2004,0.0,31.0,0.0,164.0,185.0,78.0,110.0,136.0,337.0,29087,0.0,0.10657682126035686,0.0,0.5638257640870492,0.6360229655860006,0.2681610341389624,0.37817581737545986,0.46756282875511396,1.1585931859593632,
2005,6.0,23.0,0.0,115.0,205.0,73.0,89.0,122.0,302.0,29354,0.020440144443687403,0.07835388703413504,0.0,0.39176943517067525,0.6983716018259862,0.24868842406486338,0.3031954759146965,0.41561627035497717,1.0288206036655991,
2006,0.0,21.0,0.0,78.0,200.0,73.0,101.0,118.0,281.0,29776,0.0,0.07052659860290167,0.0,0.26195593766792047,0.6716818914562064,0.24516389038151531,0.3391993551853842,0.3962923159591618,0.94371305749597,
2007,0.0,32.0,0.0,82.0,216.0,73.0,91.0,107.0,293.0,31153,0.0,0.10271883927711618,0.0,0.2632170256476102,0.6933521651205341,0.23432735210092126,0.2921066991942991,0.34346611883285716,0.9405193721310949,
2008,5.0,21.0,0.0,81.0,213.0,70.0,83.0,105.0,287.0,31527,0.015859422082659308,0.0666095727471691,0.0,0.2569226377390808,0.6756113807212866,0.2220319091572303,0.2632664065721445,0.33304786373584544,0.9103308275446442,
2009,0.0,11.0,0.0,52.0,249.0,60.0,96.0,96.0,301.0,32214,0.0,0.034146644316135843,0.0,0.16142050040355124,0.7729558577016205,0.18625442354255914,0.2980070776680946,0.2980070776680946,0.9343763581051717,
2010,0.0,22.0,0.0,62.0,301.0,71.0,73.0,99.0,248.0,31153,0.0,0.07061920200301736,0.0,0.19901775109941255,0.966199081950374,0.2279074246461015,0.23432735210092126,0.31778640901357813,0.7960710043976502,
2011,6.0,14.0,0.0,55.0,247.0,76.0,83.0,94.0,246.0,31136,0.019270298047276462,0.04496402877697842,0.0,0.17664439876670093,0.7932939362795478,0.24409044193216856,0.2665724563206578,0.30190133607399794,0.790082219938335,
2012,0.0,19.0,0.0,49.0,275.0,56.0,74.0,92.0,297.0,31153,0.0,0.06098931082078773,0.0,0.15728822264308415,0.8827400250377171,0.17975796873495328,0.23753731582833115,0.295316662921709,0.9533592270407345,
2013,0.0,16.0,0.0,34.0,284.0,60.0,73.0,98.0,234.0,31036,0.0,0.05155303518494652,0.0,0.10955019976801135,0.9150663745328006,0.1933238819435494,0.23521072303131849,0.3157623405077974,0.7539631395798427,
2014,0.0,16.0,0.0,29.0,292.0,70.0,61.0,80.0,256.0,31839,0.0,0.05025283457395018,0.0,0.09108326266528471,0.917114230974591,0.21985615126103208,0.19158893181318506,0.25126417286975095,0.8040453531832029,
